finishing_position,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,win_odds,race_course,race_class,race_distance,track_condition,race_name,track,Season,recent_6_runs,recent_ave_rank,jockey_ave_rank,track_condition_id,race_course_id,track_id,season_id
7,MONEY CAFE,S031,Y T Cheng,C H Yip,132,1103,2,19,Sha Tin,Class 5,1200,GOOD TO FIRM,TIM MEI HANDICAP,"TURF - ""A"" COURSE",Autumn,7,7.0,7.340625,2,0,1,3
9,IRON BOY,V071,U Rispoli,K W Lui,132,1197,9,12,Happy Valley,Class 3,1200,GOOD,THE POLICE CUP (HANDICAP),"TURF - ""A"" COURSE",Spring,9/7/8/3/3/7,5.9375,6.177189409368635,1,1,1,1
7,SKY FULL OF STARS,T260,K Teetan,D E Ferraris,127,1099,11,99,Happy Valley,Class 4,1000,GOOD TO FIRM,KAM TIN RIVER HANDICAP,"TURF - ""B"" COURSE",Spring,7,7.0,6.2772397094431,2,1,4,1
10,GOLDEN SUN,V187,G Lerena,A T Millard,124,1063,3,22,Happy Valley,Class 3,1000,GOOD TO YIELDING,NOONDAY GUN HANDICAP,"TURF - ""A"" COURSE",Spring,10/4,7.0,6.883561643835616,3,1,1,1
1,TERRIFIC MASTER,P436,G Mosse,A S Cruz,129,1142,9,8.1,Sha Tin,Class 4,1600,GOOD TO FIRM,SUNBIRD HANDICAP,"TURF - ""C"" COURSE",Autumn,1/10/10/1,5.5,6.118296529968454,2,0,2,3
11,STEP FASTER,N295,D Whyte,D J Hall,125,1053,12,11,Sha Tin,Class 4,1200,GOOD,BANK STREET HANDICAP,ALL WEATHER TRACK,Autumn,11/11/9/6/8/2,7.615384615384615,5.720234222511386,1,0,5,3
1,WILLIE WAY,T281,K Teetan,P O'Sullivan,123,1114,5,6.1,Sha Tin,Class 3,1650,WET SLOW,HAPPY VALLEY CLUBHOUSE HANDICAP,ALL WEATHER TRACK,Summer,1/12/2/7/6/5,4.875,6.2772397094431,5,0,5,4
7,HURRICANE KID,T285,N Rawiller,C Fownes,133,1111,8,18,Sha Tin,Class 4,1200,GOOD,BANK STREET HANDICAP,ALL WEATHER TRACK,Autumn,7/5/11/9/11,8.6,6.083734359961501,1,0,5,3
4,YOU READ MY MIND,P041,B Prebble,D Cruz,124,1223,8,29,Sha Tin,Class 2,1000,GOOD TO FIRM,PACIFIC OCEAN HANDICAP,"TURF - ""A+3"" COURSE",Spring,4/2/2/6/6/12,4.5,5.825347758887172,2,0,7,1
3,INDUSTRIALIST WAY,S023,M F Poon,C H Yip,123,1235,7,6.4,Sha Tin,Class 4,2200,GOOD TO FIRM,HKU FACULTY OF MEDICINE HANDICAP,"TURF - ""C"" COURSE",Summer,3/3/5/3/6/3,4.977777777777778,5.076923076923077,2,0,2,4
7,MALAYAN PEARL,N416,S Clipperton,D Cruz,133,1161,12,37,Happy Valley,Class 5,1800,GOOD TO FIRM,YAU TONG HANDICAP,"TURF - ""C"" COURSE",Autumn,7/1/11/9/10/10,8.066666666666666,6.290948275862069,2,1,2,3
4,SKY FULL OF STARS,T260,C Schofield,D E Ferraris,130,1100,1,15,Happy Valley,Class 5,1000,GOOD,WA MEI SHAN HANDICAP,"TURF - ""C+3"" COURSE",Autumn,4/10/12/7/12/7,8.428571428571429,6.29047619047619,1,1,3,3
10,DYNAMISM,T188,N Rawiller,D E Ferraris,125,1096,13,99,Sha Tin,Class 2,1200,GOOD TO FIRM,THE HONG KONG JOCKEY CLUB 130TH ANNIVERSARY CUP (HANDICAP),"TURF - ""A"" COURSE",Winter,10,10.0,6.083734359961501,2,0,1,2
12,EXCELLENCE,T314,T H So,A Lee,124,1032,3,12,Happy Valley,Class 4,1650,GOOD,MOUNT NICHOLSON HANDICAP,"TURF - ""C+3"" COURSE",Summer,12/5/8/8/11/10,9.0,7.666300768386389,1,1,3,4
6,NEWSWIRE FREE,S407,W M Lai,P F Yiu,125,1130,10,40,Sha Tin,Class 4,1200,GOOD,LONG VALLEY HANDICAP,ALL WEATHER TRACK,Winter,6,6.0,8.396103896103897,1,0,5,2
2,KING'S MAN,V156,B Prebble,P F Yiu,132,1102,13,7.6,Sha Tin,Class 4,1600,GOOD,KWU TUNG HANDICAP,"TURF - ""C+3"" COURSE",Winter,2/2/5/4/1/12,5.0,5.825347758887172,1,0,3,2
11,ALL TOGETHER,T420,H W Lai,A Lee,126,1094,5,29,Sha Tin,Class 5,1000,GOOD,CHAOZHOU HANDICAP,"TURF - ""C"" COURSE",Autumn,11/9/12/10/12/12,11.25,7.4045275590551185,1,0,2,3
5,RED MARVEL,T417,O Doleuze,J Size,120,1070,14,24,Sha Tin,Class 3,1650,GOOD,PYRAMID HILL HANDICAP,ALL WEATHER TRACK,Autumn,5/9/11/5/6/5,5.666666666666667,6.394838709677419,1,0,5,3
8,DANEWIN TIGER,L282,A Suborics,C W Chang,133,1203,8,8.6,Sha Tin,Class 4,1200,GOOD,LOS ANGELES HANDICAP,ALL WEATHER TRACK,Autumn,8/5,6.5,7.257396449704142,1,0,5,3
6,INDUSTRIALIST WAY,S023,K Teetan,C H Yip,118,1213,2,7.6,Sha Tin,Class 3,1800,GOOD TO FIRM,YAN CHAU TONG HANDICAP,"TURF - ""B+2"" COURSE",Spring,6/3/3/4/7/10,5.121951219512195,6.2772397094431,2,0,6,1
8,ST YAZIN,N409,W M Lai,T K Ng,118,1062,7,34,Sha Tin,Class 3,1000,GOOD TO FIRM,CHEUNG SHA HANDICAP,"TURF - ""A+3"" COURSE",Autumn,8/10/3,7.0,8.396103896103897,2,0,7,3
12,BEAUTY LOVE,V025,Z Purton,A S Cruz,133,1060,11,6.6,Happy Valley,Class 4,1800,GOOD,DAEJEON HANDICAP,"TURF - ""C"" COURSE",Spring,12/3/8/1/2/6,5.428571428571429,4.934573444515715,1,1,2,1
5,TELEPHATIA,P405,S de Sousa,A Lee,129,1075,2,5.8,Sha Tin,Class 5,2000,GOOD,PANASONIC ROBOT CLEANER HANDICAP,"TURF - ""A+3"" COURSE",Autumn,5/6/7/3/4/10,6.0,5.863501483679525,1,0,7,3
11,AMBITIOUS SPEEDY,T063,H W Lai,A Lee,132,1155,8,13,Happy Valley,Class 5,1650,GOOD,BIRCH HANDICAP,"TURF - ""B"" COURSE",Autumn,11/3/9/8/4/12,6.5,7.4045275590551185,1,1,4,3
3,UNICORN,T046,K C Leung,C H Yip,122,1089,14,74,Sha Tin,Class 4 (Restricted),1400,GOOD TO FIRM,CARNARVON HANDICAP,"TURF - ""C+3"" COURSE",Winter,3/11,7.0,6.729086722947045,2,0,3,2
4,HELENE HAPPY STAR,T104,H Bowman,J Moore,126,1114,9,25,Sha Tin,Hong Kong Group One,2000,GOOD,THE BMW HONG KONG DERBY 2015,"TURF - ""A"" COURSE",Spring,4/5/6/11/3,5.8,5.354166666666667,1,0,1,1
10,MODERN FORTUNE,T081,M L Yeung,L Ho,123,1002,7,55,Happy Valley,Class 4,1200,GOOD TO YIELDING,KAM SHAN HANDICAP,"TURF - ""C"" COURSE",Autumn,10/11/10/4/7/8,5.222222222222222,6.9703356752537085,3,1,2,3
3,ULTIMATE GLORY,S235,M L Yeung,K L Man,113,1214,6,36,Sha Tin,Class 3,1200,GOOD,COLOANE HANDICAP,ALL WEATHER TRACK,Spring,3/7/4/3/8/1,4.428571428571429,6.9703356752537085,1,0,5,1
1,HIGHLAND REEL,V623,R Moore,A P O'Brien,121,1036,9,4.2,Sha Tin,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",Winter,1,1.0,5.345588235294118,1,0,1,2
7,HAPPY METEOR,T171,D Whyte,J Moore,125,1170,5,17,Happy Valley,Class 3,1200,YIELDING,ENGLAND HANDICAP,"TURF - ""A"" COURSE",Winter,7/10/3/10/12/1,6.384615384615385,5.720234222511386,4,1,1,2
9,WEALTHY FORTUNE,P324,K K Chiong,K L Man,116,1024,4,15,Happy Valley,Class 4,1800,GOOD,THE IRELAND TROPHY (HANDICAP),"TURF - ""B"" COURSE",Autumn,9/9/6/2/6/6,7.043478260869565,6.400593471810089,1,1,4,3
4,YOUNG TALENT,N202,N Callan,C Fownes,132,1143,8,6.5,Sha Tin,Class 4,1400,GOOD TO FIRM,SHEK PIK HANDICAP,"TURF - ""C"" COURSE",Autumn,4,4.0,6.066800267201069,2,0,2,3
1,AEROVELOCITY,P069,Z Purton,P O'Sullivan,126,1192,7,3.9,Sha Tin,Group One,1200,GOOD TO FIRM,THE LONGINES HONG KONG SPRINT,"TURF - ""A"" COURSE",Winter,1/1,1.0,4.934573444515715,2,0,1,2
1,HAPPY CHAPPY,T217,K Teetan,P F Yiu,116,1143,5,6,Sha Tin,Class 3,1200,GOOD,QUEEN'S ROAD CENTRAL HANDICAP,ALL WEATHER TRACK,Autumn,1/2/6/10/3/3,3.875,6.2772397094431,1,0,5,3
6,HAPPY MOMENTS,S192,Z Purton,J Moore,126,971,10,11,Sha Tin,Class 4,1650,WET SLOW,LEI YUE MUN PARK HANDICAP,ALL WEATHER TRACK,Spring,6/7/11/10/9/1,7.045454545454546,4.934573444515715,5,0,5,1
1,HORSE OF FORTUNE,T118,K Teetan,A T Millard,120,1077,8,29,Sha Tin,Group Three,1800,GOOD TO FIRM,THE SA SA LADIES' PURSE (HANDICAP),"TURF - ""C+3"" COURSE",Autumn,1/6/9/11/1/1,3.8823529411764706,6.2772397094431,2,0,3,3
7,NOBLE BUDDIES,T356,K Teetan,A Lee,113,1172,6,16,Happy Valley,Class 5,1000,GOOD,BATTERY PATH HANDICAP,"TURF - ""B"" COURSE",Autumn,7/4/9/9/5/9,7.473684210526316,6.2772397094431,1,1,4,3
6,PACKING DRAGON,T230,C Schofield,P F Yiu,133,1190,11,5.6,Happy Valley,Class 2,1800,GOOD TO FIRM,WYNDHAM HANDICAP,"TURF - ""B"" COURSE",Summer,6/1/7/4/1/8,3.9130434782608696,6.29047619047619,2,1,4,4
9,MY LEGEND,P387,N Callan,A S Cruz,126,1169,8,4.9,Happy Valley,Class 4,1200,GOOD,HIGH ISLAND HANDICAP,"TURF - ""B"" COURSE",Autumn,9/7/2/3/3/7,6.7,6.066800267201069,1,1,4,3
11,GOLD DRAGON,S339,N Callan,R Gibson,130,1145,4,13,Sha Tin,Class 4,1800,GOOD,SPOONBILL HANDICAP,ALL WEATHER TRACK,Spring,11/2/10/3/9/8,5.24,6.066800267201069,1,0,5,1
12,WHITE MAGIC,V111,S Clipperton,J Moore,127,1064,14,30,Sha Tin,Class 3,1800,WET SLOW,ARTS IN THE COMMUNITY HANDICAP,ALL WEATHER TRACK,Spring,12/11/9/7/12/10,8.88888888888889,6.290948275862069,5,0,5,1
8,CHIN CHUN,S445,K Teetan,J Size,130,1060,7,7.8,Happy Valley,Class 4,1000,GOOD TO FIRM,HAWTHORN HANDICAP,"TURF - ""C"" COURSE",Summer,8/1/5/3/11/3,4.857142857142857,6.2772397094431,2,1,2,4
12,SEA WARRIOR,P411,H N Wong,W Y So,117,1089,8,28,Sha Tin,Class 4,1200,GOOD TO YIELDING,MAGPIE HANDICAP,"TURF - ""B+2"" COURSE",Autumn,12/1/8/12/7/4,7.5625,7.104551045510455,3,0,6,3
5,HAPPY METEOR,T171,S Clipperton,J Moore,133,1182,9,12,Sha Tin,Class 3,1200,GOOD,VICTORIA PARK HANDICAP,ALL WEATHER TRACK,Winter,5/12/7/11/1/3,6.1923076923076925,6.290948275862069,1,0,5,2
8,HURRY HURRY UP,N218,C K Tong,C Fownes,113,1124,1,42,Sha Tin,Class 4,1200,GOOD,LUNG WUI HANDICAP,"TURF - ""B"" COURSE",Autumn,8/5/8/6/4/4,6.444444444444445,8.803532008830022,1,0,4,3
8,DRAGON ENERGY,S186,G Mosse,Y S Tsui,133,1203,2,15,Happy Valley,Class 5,1000,GOOD,SOUTH BAY HANDICAP,"TURF - ""A"" COURSE",Autumn,8/2/10/8/10/10,7.133333333333334,6.118296529968454,1,1,1,3
8,OCULIST,A212,D Whyte,R Gibson,123,1099,3,99,Sha Tin,Class 3,1200,GOOD TO YIELDING,COLLECTION HANDICAP,"TURF - ""A"" COURSE",Spring,8,8.0,5.720234222511386,3,0,1,1
10,BO DUKE,S378,H W Lai,P F Yiu,129,1085,8,70,Sha Tin,Class 4,1400,GOOD TO FIRM,MACAU-TAIPA BRIDGE HANDICAP,"TURF - ""C"" COURSE",Spring,10/10/12/4/1/1,8.3,7.4045275590551185,2,0,2,1
11,O'SOCOOLE,S032,D Whyte,D Cruz,123,1021,2,14,Sha Tin,Class 5,1400,GOOD TO FIRM,CROOKED HARBOUR HANDICAP,"TURF - ""B+2"" COURSE",Spring,11/8/10/5/3/8,6.7272727272727275,5.720234222511386,2,0,6,1
11,GRAND PLUS,S066,C Y Ho,J Size,118,1076,10,56,Happy Valley,Class 3,1200,GOOD TO FIRM,THE ST GEORGE'S CHALLENGE CUP (HANDICAP),"TURF - ""C+3"" COURSE",Spring,11/9/9/1/10/4,5.428571428571429,7.03235082674335,2,1,3,1
8,SPARKLING SWORD,P256,K Teetan,K W Lui,118,1143,3,8.8,Sha Tin,Class 4,1600,GOOD TO FIRM,MEDITERRANEAN SEA HANDICAP,"TURF - ""A+3"" COURSE",Spring,8/2/3/7/3/5,4.7,6.2772397094431,2,0,7,1
3,LITTLE ISLAND,T390,C Schofield,K L Man,126,1003,6,24,Happy Valley,Class 3,1650,GOOD TO FIRM,PAK SHA O HANDICAP,"TURF - ""C"" COURSE",Summer,3/6/6/9/5/5,6.666666666666667,6.29047619047619,2,1,2,4
5,VICTOR EMPEROR,S425,D Whyte,C H Yip,124,1132,5,6.8,Sha Tin,Class 4,1400,GOOD,PO YAN HANDICAP,"TURF - ""C+3"" COURSE",Winter,5/3/1/2/12/10,7.1,5.720234222511386,1,0,3,2
10,REUNITED,S421,H N Wong,P F Yiu,125,952,7,81,Sha Tin,Class 5,1400,GOOD,WAI YIP HANDICAP,"TURF - ""B+2"" COURSE",Winter,10/12/11/7/10,10.0,7.104551045510455,1,0,6,2
9,ADDOLE,S056,N Rawiller,W Y So,132,1169,4,33,Sha Tin,Class 4,1800,GOOD TO FIRM,BEING FAMOUS HANDICAP,"TURF - ""B+2"" COURSE",Summer,9/4/1/2/9/11,6.071428571428571,6.083734359961501,2,0,6,4
10,FOUR FOUR FIVE,P445,U Rispoli,R Gibson,132,1141,6,99,Happy Valley,Class 5,1650,GOOD,HIGH ISLAND HANDICAP,"TURF - ""B"" COURSE",Autumn,10/12,11.0,6.177189409368635,1,1,4,3
1,SING SING SING,T072,B Prebble,W Y So,125,1006,1,28,Happy Valley,Class 4,1000,GOOD,WAN CHAI GAP HANDICAP,"TURF - ""C"" COURSE",Winter,1/9,5.0,5.825347758887172,1,1,2,2
6,CHATER LEGEND,T151,N Callan,D E Ferraris,126,1028,8,16,Happy Valley,Class 3,1650,GOOD TO FIRM,PAK SHA O HANDICAP,"TURF - ""C"" COURSE",Summer,6/3/6/9/10/4,5.533333333333333,6.066800267201069,2,1,2,4
1,THUNDER FLYER,N132,J Moreira,K W Lui,117,1216,3,2.8,Sha Tin,Class 3,1400,GOOD TO FIRM,SOUTH WALL HANDICAP,"TURF - ""A+3"" COURSE",Winter,1/2/3/9/2,3.4,4.073019161056448,2,0,7,2
8,LET'S GOAL,M061,K C Ng,A S Cruz,111,1147,1,14,Sha Tin,Class 4,1600,GOOD TO FIRM,SILVERSTRAND HANDICAP,"TURF - ""A+3"" COURSE",Autumn,8/4,6.0,8.130551816958278,2,0,7,3
1,GOLDEN SUN,V187,C Schofield,A T Millard,130,1081,2,12,Sha Tin,Class 4,1200,GOOD,SHEK UK SHAN HANDICAP,ALL WEATHER TRACK,Autumn,1/6/12/6/7/6,6.5,6.29047619047619,1,0,5,3
1,HAMMER KING,V034,J Moreira,P F Yiu,130,1192,1,3.5,Sha Tin,Class 3,1200,GOOD TO YIELDING,THE CUHK ALUMNI CUP (HANDICAP),"TURF - ""C"" COURSE",Spring,1/3/1/1/3/2,2.5555555555555554,4.073019161056448,3,0,2,1
12,BLACK STAR,S140,M L Yeung,A Lee,112,1130,14,99,Sha Tin,Class 4,1600,GOOD TO FIRM,CARL F. BUCHERER EXCELLENT HANDICAP,"TURF - ""B+2"" COURSE",Autumn,12/12/10/11/12,11.4,6.9703356752537085,2,0,6,3
11,WIN CHANCE,P415,M L Yeung,A Lee,129,1008,2,12,Happy Valley,Class 5,2200,GOOD,BOWRINGTON HANDICAP,"TURF - ""B"" COURSE",Winter,11/9/12/9/10/2,6.588235294117647,6.9703356752537085,1,1,4,2
2,WAH MAY FRIEND,T309,S de Sousa,A S Cruz,127,1063,1,12,Sha Tin,Class 2,1200,GOOD,H. MOSER & CIE. EXCELLENT HANDICAP,ALL WEATHER TRACK,Autumn,2/6/1/1/11/5,5.888888888888889,5.863501483679525,1,0,5,3
7,DR RACE,T284,N Rawiller,D E Ferraris,127,1039,4,99,Sha Tin,Class 3,1200,GOOD,SAN ANTONIO HANDICAP,"TURF - ""A"" COURSE",Autumn,7,7.0,6.083734359961501,1,0,1,3
8,BOY OH BOY,P166,K C Ng,C W Chang,128,1086,14,39,Sha Tin,Class 3,1400,GOOD TO FIRM,FRANCK MULLER EXCELLENT HANDICAP,"TURF - ""B+2"" COURSE",Autumn,8,8.0,8.130551816958278,2,0,6,3
1,SEMPITERNAL,S100,B Prebble,W Y So,130,1229,4,7.2,Sha Tin,Class 4,2000,GOOD TO FIRM,TATE'S CAIRN HANDICAP,"TURF - ""B+2"" COURSE",Autumn,1/2/1,1.3333333333333333,5.825347758887172,2,0,6,3
9,ELECTRONIC GOSPEL,S026,B Prebble,K L Man,130,1063,12,6.6,Sha Tin,Class 5,1600,GOOD TO FIRM,BILLET EXPRESS HANDICAP,"TURF - ""A"" COURSE",Winter,9/12/5/5/2/4,6.166666666666667,5.825347758887172,2,0,1,2
1,SUNNY WIN,V254,H N Wong,L Ho,122,1216,12,13,Happy Valley,Class 4,1650,GOOD,DANDELION HANDICAP,"TURF - ""A"" COURSE",Autumn,1/8/7/10/12/12,9.125,7.104551045510455,1,1,1,3
11,FLAME HERO,P294,H W Lai,L Ho,114,1146,6,59,Sha Tin,Group Two,1600,GOOD,THE ORIENTAL WATCH 55TH ANNIVERSARY SHA TIN TROPHY (HANDICAP),"TURF - ""A"" COURSE",Autumn,11/3/2/7/9/5,5.15,7.4045275590551185,1,0,1,3
3,EMPEROR VICTORY,T340,D Whyte,Y S Tsui,121,1075,2,9.5,Happy Valley,Class 4,1200,GOOD TO YIELDING,OI MAN HANDICAP,"TURF - ""B"" COURSE",Autumn,3/5/2/3/10/1,7.384615384615385,5.720234222511386,3,1,4,3
2,STAR MAJESTIC,S093,Y T Cheng,P O'Sullivan,127,1084,11,9.5,Sha Tin,Class 4,1400,GOOD TO FIRM,PARMIGIANI EXCELLENT HANDICAP,"TURF - ""B+2"" COURSE",Autumn,2/5,3.5,7.340625,2,0,6,3
12,GLORIOUS SUN,T310,H W Lai,C W Chang,125,1128,5,99,Happy Valley,Class 4,1650,GOOD TO FIRM,SATURN HANDICAP,"TURF - ""C+3"" COURSE",Winter,12/10/6/12/11/8,9.833333333333334,7.4045275590551185,2,1,3,2
8,ENORMOUS HONOUR,T236,C Y Ho,Y S Tsui,114,1144,8,16,Happy Valley,Class 3,1650,GOOD,CHEUNG CHAU HANDICAP,"TURF - ""C"" COURSE",Summer,8/7/6/5/10/10,5.457142857142857,7.03235082674335,1,1,2,4
4,THE SYLPH,T055,N Rawiller,D E Ferraris,129,1019,7,17,Happy Valley,Class 4,1650,GOOD,SAU MAU PING HANDICAP,"TURF - ""A"" COURSE",Autumn,4/9/9/7/4/10,7.142857142857143,6.083734359961501,1,1,1,3
9,SPEEDY SANDY,P239,H W Lai,K L Man,115,1171,6,6.6,Sha Tin,Class 4,1000,GOOD TO FIRM,SERVING THE COMMUNITY HANDICAP,"TURF - ""A+3"" COURSE",Summer,9/4/6/9/8/4,6.083333333333333,7.4045275590551185,2,0,7,4
6,COLOSSUS,T170,N Callan,J Moore,132,1196,2,8.5,Sha Tin,Class 3,1600,GOOD TO FIRM,JAEGER-LECOULTRE EXCELLENT HANDICAP,"TURF - ""A"" COURSE",Autumn,6/12/1/3/3/10,5.625,6.066800267201069,2,0,1,3
5,GORGEOUS KING,V118,K Teetan,A T Millard,130,1138,9,89,Sha Tin,Class 3,1600,GOOD,CHEVALIER LIFTS & ESCALATORS HANDICAP,"TURF - ""C"" COURSE",Autumn,5/11/12/11/2,8.2,6.2772397094431,1,0,2,3
12,LUCKY BOLE,P075,H W Lai,L Ho,116,1125,2,7.4,Sha Tin,Class 5,1650,GOOD,LUKFOOK JEWELLERY WEDDING COLLECTION HANDICAP,ALL WEATHER TRACK,Winter,12/3/11/9/5/3,6.666666666666667,7.4045275590551185,1,0,5,2
11,RAINBOW FIGHTER,N193,O Doleuze,D Cruz,122,1075,11,99,Happy Valley,Class 3,1200,GOOD,THE CITI SPRINT CHALLENGE CUP (HANDICAP),"TURF - ""C+3"" COURSE",Autumn,11/8/8/8/12/7,7.75,6.394838709677419,1,1,3,3
2,BRILLIANT MONKEYS,S283,D Whyte,C W Chang,126,1123,9,6.3,Sha Tin,Class 5,1400,GOOD,XIAN HANDICAP,"TURF - ""A+3"" COURSE",Autumn,2/5/10/9/12/7,8.0,5.720234222511386,1,0,7,3
10,KEEN TACTICS,N143,D Whyte,A Lee,133,1031,8,14,Sha Tin,Class 5,2000,GOOD,YUE MAN HANDICAP,"TURF - ""B+2"" COURSE",Winter,10/5/2/2/4/8,6.75,5.720234222511386,1,0,6,2
7,TRAVEL SUCCESSOR,V121,D Whyte,W Y So,119,1100,3,15,Happy Valley,Class 3,1200,GOOD,WONG NAI CHUNG HANDICAP,"TURF - ""B"" COURSE",Winter,7/2/9/10/9/7,8.083333333333334,5.720234222511386,1,1,4,2
4,LOTUS STRIKES BACK,T145,W M Lai,J Moore,120,1026,6,37,Sha Tin,Class 3,1800,WET SLOW,ARTS IN THE COMMUNITY HANDICAP,ALL WEATHER TRACK,Spring,4/6/1/7/5/6,5.269230769230769,8.396103896103897,5,0,5,1
7,TERRIFIC MASTER,P436,K C Ng,A S Cruz,121,1166,6,15,Sha Tin,Class 3,1600,GOOD,CHEVALIER PROPERTY DEVELOPMENT HANDICAP,"TURF - ""C"" COURSE",Autumn,7/1/1/9/2/6,5.3125,8.130551816958278,1,0,2,3
7,SURE PEACE,S326,Y T Cheng,J Moore,116,1125,11,17,Sha Tin,Class 3,1650,WET SLOW,THE HONG KONG RIDING FOR THE DISABLED ASSOCIATION CUP (HANDICAP),ALL WEATHER TRACK,Spring,7/11/2/5/4/3,6.2727272727272725,7.340625,5,0,5,1
8,PEACE COMBINATION,T091,K K Chiong,C Fownes,114,1058,10,6,Sha Tin,Class 4,1000,GOOD,HARCOURT HANDICAP,"TURF - ""B"" COURSE",Autumn,8/4/11/7/3/11,6.111111111111111,6.400593471810089,1,0,4,3
7,LONDON CITY,T080,C Schofield,D E Ferraris,116,1132,11,18,Sha Tin,Class 4,1650,GOOD,BUTTERFLY HANDICAP,ALL WEATHER TRACK,Winter,7/6/7/5/8/4,6.666666666666667,6.29047619047619,1,0,5,2
6,ROBUST MOMENTUM,P422,O Doleuze,C Fownes,121,1213,5,9.8,Happy Valley,Class 4,1200,GOOD TO FIRM,SHEK KIP MEI HANDICAP,"TURF - ""C"" COURSE",Winter,6/3/5/3/3/9,5.885714285714286,6.394838709677419,2,1,2,2
9,BEST REWARD,V189,K C Leung,W Y So,117,1094,8,25,Sha Tin,Class 4,2000,GOOD,RED PACKET HANDICAP,"TURF - ""B"" COURSE",Winter,9/6/9/7/8/12,9.25,6.729086722947045,1,0,4,2
11,SUPER GIFTED,T343,T H So,C H Yip,123,1187,11,99,Sha Tin,Class 4,1200,GOOD TO FIRM,PIAGET EXCELLENT HANDICAP,"TURF - ""A"" COURSE",Autumn,11,11.0,7.666300768386389,2,0,1,3
12,LUCKY HAMMER,P417,R Moore,Y S Tsui,125,1097,9,5.2,Happy Valley,Class 3,1650,GOOD TO YIELDING,KYOTO HANDICAP,"TURF - ""C"" COURSE",Winter,12/2/10/8/6/6,6.444444444444445,5.345588235294118,3,1,2,2
7,JOLLY CONVERGENCE,V293,K Teetan,T P Yung,117,1080,6,99,Sha Tin,Class 2,1600,GOOD,FAN LAU HANDICAP,"TURF - ""B+2"" COURSE",Autumn,7/8/10,8.333333333333334,6.2772397094431,1,0,6,3
3,BERLINI,P359,T H So,D J Hall,113,1034,11,74,Happy Valley,Class 2,1200,GOOD,CHA KWO LING HANDICAP,"TURF - ""A"" COURSE",Autumn,3/1/7/12/12/7,5.9,7.666300768386389,1,1,1,3
4,MR GENUINE,S253,B Prebble,D J Hall,125,1041,8,6,Happy Valley,Class 2,1200,GOOD TO FIRM,CHAK ON HANDICAP,"TURF - ""B"" COURSE",Summer,4/3/1/5/9/1,5.333333333333333,5.825347758887172,2,1,4,4
7,ZACHARY,N146,Y T Cheng,A Schutz,115,1154,6,25,Sha Tin,Class 5,1650,GOOD,THE BEST FOOT FORWARD HANDICAP,ALL WEATHER TRACK,Spring,7/8/5/6/10/4,6.12,7.340625,1,0,5,1
7,KYNAM,P213,N Rawiller,J Moore,133,1152,5,11,Sha Tin,Class 4,1000,GOOD TO FIRM,KIU TSUI HANDICAP,"TURF - ""A+3"" COURSE",Autumn,7,7.0,6.083734359961501,2,0,7,3
7,BIG FOUR,P102,C Y Ho,C W Chang,118,1108,6,36,Sha Tin,Class 2,1200,GOOD,MODY HANDICAP,ALL WEATHER TRACK,Winter,7/10/1/2/5/7,4.857142857142857,7.03235082674335,1,0,5,2
6,IMPERIAL ROME,N012,R Fourie,D E Ferraris,128,999,7,29,Happy Valley,Class 3,1200,GOOD,STIRLING HANDICAP,"TURF - ""C"" COURSE",Autumn,6/7/6/4/2/4,5.777777777777778,6.463768115942029,1,1,2,3
6,RICCO RICCO,V085,Y T Cheng,Y S Tsui,117,1051,11,99,Happy Valley,Class 4,1200,GOOD,LONGCHAMP RACECOURSE HANDICAP,"TURF - ""A"" COURSE",Spring,6/12/7/9/11/6,8.5,7.340625,1,1,1,1
6,ALL WIN BOY,P171,H W Lai,K W Lui,118,1178,1,15,Sha Tin,Class 3,1400,GOOD TO FIRM,THE HONG KONG RIDING FOR THE DISABLED ASSOCIATION CUP (HANDICAP),"TURF - ""C+3"" COURSE",Summer,6/6/4/6/4/3,5.916666666666667,7.4045275590551185,2,0,3,4
9,BRIGHT STAR,N387,O Doleuze,T P Yung,120,1036,7,24,Happy Valley,Class 3,1200,GOOD TO FIRM,HOI LAI HANDICAP,"TURF - ""B"" COURSE",Summer,9/8/3/11/1/1,5.75,6.394838709677419,2,1,4,4
12,ASHKIYR,P151,U Rispoli,J Moore,129,1072,4,26,Sha Tin,Class 4,2000,GOOD TO FIRM,CARIBBEAN SEA HANDICAP,"TURF - ""A+3"" COURSE",Spring,12/3/8/8/4/1,6.973684210526316,6.177189409368635,2,0,7,1
5,RUGBY AMBASSADOR,S314,K C Leung,C H Yip,121,1189,2,23,Sha Tin,Class 5,1800,GOOD,YI TUNG SHAN HANDICAP,"TURF - ""B+2"" COURSE",Winter,5/9/5/6/10/5,6.95,6.729086722947045,1,0,6,2
5,GOLDEN PARTNERS,S286,C Schofield,A T Millard,123,1103,1,4.7,Happy Valley,Class 5,1650,GOOD,BOWRINGTON HANDICAP,"TURF - ""B"" COURSE",Winter,5/2/4/12/9/3,6.75,6.29047619047619,1,1,4,2
3,CASH COURIER,S417,S de Sousa,K L Man,116,1213,3,7.7,Happy Valley,Class 4,1650,GOOD,WAI YIP HANDICAP,"TURF - ""A"" COURSE",Winter,3/2/6/8/5/1,6.68,5.863501483679525,1,1,1,2
